15x10,10,10,0
15x10,10,10,0
15x10,10,10,0
15x10,10,10,0
15x10,10,10,0
15x10,10,10,0
15x10,10,10,0
15x10,10,5,5
15x10,10,10,0
15x10,10,10,0
15x10,10,6,4
15x10,10,10,0
15x10,10,10,0
15x10,10,5,5
15x10,10,10,0
15x10,20,20,0
15x10,20,20,0
15x10,20,20,0
15x10,20,3,17
15x10,20,20,0
15x10,20,20,0
15x10,20,20,0
15x10,20,20,0
15x10,20,20,0
15x10,20,20,0
15x10,20,19,1
15x10,20,20,0
15x10,20,20,0
15x10,20,20,0
15x10,20,20,0
15x10,30,30,0
15x10,30,30,0
15x10,30,26,4
15x10,30,30,0
15x10,30,30,0
15x10,30,30,0
15x10,30,10,20
15x10,30,30,0
15x10,30,30,0
15x10,30,2,28
15x10,30,30,0
15x10,30,12,18
15x10,30,11,19
15x10,30,30,0
15x10,30,30,0
15x10,40,40,0
15x10,40,40,0
15x10,40,24,16
15x10,40,37,3
15x10,40,37,3
15x10,40,40,0
15x10,40,40,0
15x10,40,35,5
15x10,40,40,0
15x10,40,39,1
15x10,40,40,0
15x10,40,40,0
15x10,40,40,0
15x10,40,40,0
15x10,40,40,0
15x10,50,50,0
15x10,50,32,17
15x10,50,44,4
15x10,50,50,0
15x10,50,40,6
15x10,50,50,0
15x10,50,29,21
15x10,50,39,0
15x10,50,47,0
15x10,50,50,0
15x10,50,48,0
15x10,50,47,0
15x10,50,48,0
15x10,50,48,0
15x10,50,48,2
15x10,60,14,38
15x10,60,47,0
15x10,60,49,0
15x10,60,50,2
15x10,60,52,0
15x10,60,56,0
15x10,60,45,0
15x10,60,45,9
15x10,60,41,0
15x10,60,45,0
15x10,60,18,39
15x10,60,54,0
15x10,60,52,3
15x10,60,52,0
15x10,60,46,9
15x10,70,48,0
15x10,70,43,3
15x10,70,6,52
15x10,70,50,0
15x10,70,53,0
15x10,70,49,0
15x10,70,48,0
15x10,70,45,2
15x10,70,61,0
15x10,70,53,0
15x10,70,20,28
15x10,70,14,38
15x10,70,20,32
15x10,70,41,15
15x10,70,48,0
15x10,80,60,0
15x10,80,52,0
15x10,80,55,0
15x10,80,53,5
15x10,80,52,0
15x10,80,56,3
15x10,80,57,0
15x10,80,26,30
15x10,80,57,0
15x10,80,55,0
15x10,80,28,29
15x10,80,59,1
15x10,80,55,4
15x10,80,60,0
15x10,80,57,0
15x10,90,4,55
15x10,90,0,66
15x10,90,55,4
15x10,90,61,2
15x10,90,67,0
15x10,90,23,41
15x10,90,63,0
15x10,90,17,49
15x10,90,3,59
15x10,90,3,62
15x10,90,5,62
15x10,90,17,41
15x10,90,68,0
15x10,90,1,64
15x10,90,61,0
15x10,100,71,0
15x10,100,67,0
15x10,100,77,0
15x10,100,0,76
15x10,100,0,75
15x10,100,0,76
15x10,100,65,0
15x10,100,0,82
15x10,100,4,67
15x10,100,73,0
15x10,100,75,0
15x10,100,16,54
15x10,100,65,9
15x10,100,71,0
15x10,100,0,75
15x10,110,2,77
15x10,110,72,4
15x10,110,0,77
15x10,110,7,65
15x10,110,73,0
15x10,110,0,86
15x10,110,1,74
15x10,110,72,0
15x10,110,0,78
15x10,110,0,77
15x10,110,0,75
15x10,110,0,80
15x10,110,69,0
15x10,110,75,3
15x10,110,75,0
15x10,120,0,78
15x10,120,86,0
15x10,120,0,84
15x10,120,0,81
15x10,120,0,84
15x10,120,0,82
15x10,120,0,82
15x10,120,0,84
15x10,120,0,82
15x10,120,0,83
15x10,120,0,87
15x10,120,0,85
15x10,120,80,0
15x10,120,0,84
15x10,120,0,82
15x10,130,0,85
15x10,130,0,89
15x10,130,0,91
15x10,130,0,92
15x10,130,87,0
15x10,130,0,89
15x10,130,0,87
15x10,130,0,92
15x10,130,1,84
15x10,130,0,88
15x10,130,0,88
15x10,130,0,93
15x10,130,88,0
15x10,130,92,0
15x10,130,0,87
15x10,140,94,0
15x10,140,0,93
15x10,140,0,94
15x10,140,0,92
15x10,140,0,96
15x10,140,0,93
15x10,140,0,95
15x10,140,0,92
15x10,140,0,95
15x10,140,0,96
15x10,140,0,98
15x10,140,0,93
15x10,140,0,96
15x10,140,0,94
15x10,140,0,93
15x10,15,15,0
